AMBIENT_DELTA,A_over_T_sham,A_over_T_treated,FRESH_PRESENT,F_over_T_treated,I0,INCUMBENT_EXCESS_EGRESS,I_over_I0_sham,I_over_I0_treated,I_over_T_treated,M256,PAIR_IDENTITY_RESIDUAL,TOTAL_MASS_DELTA,T_over_M256_treated,arm,block,sham_matched,size,status,terminal_time,treated_track_alive
-0.029842312842541546,0.2290161487236171,0.19321264227071486,0.4053021000286442,0.4005473399517152,291.7526444542972,0.34757439661540834,0.7586367502956775,0.4110623536802691,0.4062400177775701,291.75264445429724,-4.263256414560601e-14,0.02788539057069418,1.0118706569802765,DIRECT_Q800_UNIFORM,L32_S990102,True,32,OK,12544,True
-0.007210023041954308,0.18481966139270037,0.1748275948150777,0.2850693367903328,0.2832814640310394,291.7526444542972,0.2624653540931281,0.8077763285891528,0.5453109744960247,0.5418909411538827,291.75264445429724,-2.8421709430404007e-13,0.015393959655249444,1.0063112945473112,DIRECT_Q400_BURST,L32_S990102,True,32,OK,7424,True
-0.10533908332538697,0.2290161487236171,0.2879035959601016,0.0,0.0,291.7526444542972,0.46180723257261785,0.7586367502956775,0.29682951772305954,0.7120964040398986,291.75264445429724,-5.684341886080802e-14,-0.567146315898005,0.4168389505115773,SINK_ONLY_Q800,L32_S990102,True,32,OK,12544,True
0.08344649864837855,0.2290161487236171,0.18994390662059732,0.4296680661491521,0.2642945226862368,291.7526444542972,-0.1286170462449511,0.7586367502956775,0.8872537965406286,0.5457615706931672,291.75264445429724,-6.252776074688882e-13,0.6417316110424796,1.6257168774520618,SOURCE_ONLY_Q800,L32_S990102,True,32,OK,12544,True
-0.006953595129740603,0.12866371877785504,0.12276230869889597,0.2017090634266151,0.20441093894575482,296.3250827360912,0.20353952244767298,0.8674729438482961,0.6639334214006231,0.6728267523553505,296.32508273609125,-1.6342482922482304e-13,-0.008784054150799032,0.9867821383088665,DIRECT_Q100_ANCHOR,L32_S990103,True,32,OK,3584,True
-0.012789077642838846,0.15050811106164094,0.14020118797370698,0.2517811972977185,0.25742240781818326,296.3250827360912,0.2569846563065595,0.8461604532423661,0.5891757969358066,0.6023764042081098,296.32508273609125,-1.7053025658242404e-13,-0.01799253665168041,0.9780857829422172,DIRECT_Q200_UNIFORM,L32_S990103,True,32,OK,4864,True
-0.017872792999575463,0.18359591897784014,0.1667360341268973,0.3320309202468977,0.33623993595072105,296.3250827360912,0.32082471547101366,0.8116270515270626,0.4908023360560489,0.4970240299223821,296.32508273609125,-1.1368683772161603e-13,-0.006666588223691851,0.9874821065144378,DIRECT_Q400_UNIFORM,L32_S990103,True,32,OK,7424,True
-0.0359107286647685,0.22767149501976253,0.1882969751774347,0.3989797608821476,0.39679074521874597,296.3250827360912,0.3469009450532174,0.7641022132232644,0.417201268170047,0.4149122796038198,296.32508273609125,3.694822225952521e-13,0.01616808716416298,1.0055168012101563,DIRECT_Q800_UNIFORM,L32_S990103,True,32,OK,12544,True
-0.019270851549127003,0.18359591897784014,0.1644106432496285,0.2937962375812451,0.29588357834784373,296.3250827360912,0.27572868237488635,0.8116270515270626,0.5358983691521763,0.5397057784025268,296.32508273609125,2.984279490192421e-13,-0.0012032963427672462,0.9929453983953624,DIRECT_Q400_BURST,L32_S990103,True,32,OK,7424,True
-0.11197960033765317,0.22767149501976253,0.2718195051778463,0.0,0.0,296.3250827360912,0.4606701707426068,0.7641022132232644,0.3034320424806576,0.7281804948221542,296.32508273609125,4.547473508864641e-13,-0.5726497710802584,0.416698942965735,SINK_ONLY_Q800,L32_S990103,True,32,OK,12544,True
0.0821977493178851,0.22767149501976253,0.18673440098257854,0.4444750602877846,0.2699636896659272,296.3250827360912,-0.1304038190965048,0.7641022132232644,0.8945060323197693,0.5433019093514946,296.32508273609125,3.694822225952521e-13,0.6570766287021758,1.6464253427481692,SOURCE_ONLY_Q800,L32_S990103,True,32,OK,12544,True
-0.0023075265939841738,0.1232631976502662,0.12116212295441679,0.21013542698521517,0.21384692248611706,298.4938045591003,0.20979862518070305,0.8632480952647575,0.6534494700840546,0.6649909545594658,298.4938045591001,-1.0658141036401503e-13,-0.0019707247894723994,0.9826441481703212,DIRECT_Q100_ANCHOR,L32_S990104,True,32,OK,3584,True
-0.001986709720981008,0.14407404416694022,0.14155991254210606,0.26397378302531027,0.2678433058242297,298.4938045591003,0.25857840704719,0.8406428577925847,0.5820644507453949,0.5905967816336634,298.4938045591001,9.947598300641403e-14,0.0034086662571395873,0.9855530352456939,DIRECT_Q200_UNIFORM,L32_S990104,True,32,OK,4864,True
-0.01124998420782157,0.17523409632375472,0.1618407201722102,0.3423413026987077,0.3475392391525136,298.4938045591003,0.3200028644105196,0.803284994694403,0.48328213028388356,0.4906200406752759,298.4938045591001,-1.5631940186722204e-13,0.011088454080366053,0.9850435983387625,DIRECT_Q400_UNIFORM,L32_S990104,True,32,OK,7424,True
-0.02341938378760429,0.21862011278635826,0.1865506500054923,0.3948573663955268,0.392462213567467,298.4938045591003,0.33097603603098114,0.7545324096878293,0.42355637365684845,0.4209871364270416,298.4938045591001,4.263256414560601e-14,0.04046194657694158,1.0061028877309943,DIRECT_Q800_UNIFORM,L32_S990104,True,32,OK,12544,True
-0.00655237857819704,0.17523409632375472,0.16573606752033845,0.30498994164652726,0.30799731959635224,298.4938045591003,0.28215700642441516,0.803284994694403,0.521127988269988,0.5262666128833081,298.4938045591001,1.1368683772161603e-13,0.01628055664391538,0.9902357009023118,DIRECT_Q400_BURST,L32_S990104,True,32,OK,7424,True
-0.09771828672543408,0.21862011278635826,0.26345349447358507,0.0,0.0,298.4938045591003,0.4375231831012085,0.7545324096878293,0.317009226586621,0.7365465055264149,298.4938045591001,3.410605131648481e-13,-0.5352414698266414,0.4303994713274113,SINK_ONLY_Q800,L32_S990104,True,32,OK,12544,True
0.08817177710987087,0.21862011278635826,0.1806496683687235,0.46282531292346935,0.2793676593360533,298.4938045591003,-0.1400509142095864,0.7545324096878293,0.8945833238974157,0.5399826722952226,298.4938045591001,6.536993168992922e-13,0.6910480042429288,1.6566889453969815,SOURCE_ONLY_Q800,L32_S990104,True,32,OK,12544,True
0.0024198679394748534,0.1296666161260185,0.13119578428763254,0.211686778629862,0.21085332611578023,297.4880314386322,0.20728410912582626,0.8678357204334648,0.6605516113076386,0.6579508895965877,297.4880314386322,8.526512829121202e-14,0.006822537443510861,1.0039527596241196,DIRECT_Q100_ANCHOR,L32_S990105,True,32,OK,3584,True
-0.002340755906537005,0.15107022913648344,0.14851586173773343,0.26167333822016464,0.26219657205984476,297.4880314386322,0.257952336498386,0.8460639331085377,0.5881115966101517,0.5892875662024218,297.4880314386322,1.7053025658242404e-13,0.0013802458152422528,0.9980044215087576,DIRECT_Q200_UNIFORM,L32_S990105,True,32,OK,4864,True
-0.015801862200090253,0.18346122541739435,0.16679607430715856,0.33745215489613956,0.33808750925125786,297.4880314386322,0.3171154338708719,0.8113013978027681,0.49418596393189623,0.49511641644158344,297.4880314386322,-9.947598300641403e-14,0.0045348588251770865,0.9981207399335,DIRECT_Q400_UNIFORM,L32_S990105,True,32,OK,7424,True
-0.027370262408426545,0.2266522310577863,0.19142482434817568,0.40502919012884975,0.39467977396583137,297.4880314386322,0.33891724708926063,0.7636659431231385,0.4247486960338778,0.4138954016859926,297.4880314386322,4.405364961712621e-13,0.03874168063116398,1.026222311974655,DIRECT_Q800_UNIFORM,L32_S990105,True,32,OK,12544,True
-0.009081745847003069,0.18346122541739435,0.17134113698687048,0.3021379919544055,0.298890582377697,297.4880314386322,0.27577724967132344,0.8113013978027681,0.5355241481314447,0.5297682806354326,297.4880314386322,-1.5631940186722204e-13,0.017278996436078466,1.0108648775444014,DIRECT_Q400_BURST,L32_S990105,True,32,OK,7424,True
-0.10511004675000996,0.2266522310577863,0.2754170375559225,0.0,0.0,297.4880314386322,0.4513709539107179,0.7636659431231385,0.3122949892124206,0.724582962444077,297.4880314386322,3.979039320256561e-13,-0.5564810006607266,0.4309996306827645,SINK_ONLY_Q800,L32_S990105,True,32,OK,12544,True
0.08041603283062267,0.2266522310577863,0.18524376306154539,0.44948185080534053,0.2736860668883531,297.4880314386322,-0.12494787713718014,0.7636659431231385,0.8886138202603187,0.5410701700501028,297.4880314386322,-3.126388037344441e-13,0.6548457607731423,1.6423263921166333,SOURCE_ONLY_Q800,L32_S990105,True,32,OK,12544,True
-0.005837977508053871,0.12980354137404068,0.12474252916231628,0.19095500136971588,0.19178610678167052,297.15410789091976,0.1912716880001705,0.871781227766015,0.6805095397658445,0.683471364056014,297.1541078909197,-2.4868995751603507e-13,-0.00615466413850934,0.9956664983407751,DIRECT_Q100_ANCHOR,L32_S990106,True,32,OK,3584,True
-0.004704109792201436,0.1510648430315182,0.14748296535459093,0.24228106588579187,0.24392050967126022,297.15410789091976,0.2451651327049916,0.8496711456017779,0.6045060128967863,0.6085965249741481,297.1541078909197,1.8474111129762605e-13,-0.007588176611400546,0.9932787784525463,DIRECT_Q200_UNIFORM,L32_S990106,True,32,OK,4864,True
-0.015563364845502864,0.18307519574386685,0.16934662386520544,0.31589178005647156,0.3208013446633788,297.15410789091976,0.31149812017235073,0.8135473430517441,0.5020492228793935,0.5098520314714161,297.1541078909197,-3.836930773104541e-13,-0.011169704961383342,0.9846959350745275,DIRECT_Q400_UNIFORM,L32_S990106,True,32,OK,7424,True
-0.035643790404475045,0.2271558720925369,0.1890860157968588,0.3987836362213857,0.39796748551840744,297.15410789091976,0.35211596414392476,0.765909332453585,0.41379336830966024,0.4129464986847337,297.1541078909197,0.0,0.011023881672985932,1.0020507974462163,DIRECT_Q800_UNIFORM,L32_S990106,True,32,OK,12544,True
-0.011439557179239702,0.18307519574386685,0.17073471377479613,0.2823855685673005,0.2821475584295085,297.15410789091976,0.26596808524492394,0.8135473430517441,0.5475792578068203,0.5471177277956946,297.1541078909197,-1.4210854715202004e-14,0.004977926143136813,1.0008435661790476,DIRECT_Q400_BURST,L32_S990106,True,32,OK,7424,True
-0.10994188915126289,0.2271558720925369,0.2782241399680206,0.0,0.0,297.15410789091976,0.46711773326769274,0.765909332453585,0.29879159918589226,0.7217758600319794,297.1541078909197,-5.684341886080802e-14,-0.5770596224189558,0.4139672933542747,SINK_ONLY_Q800,L32_S990106,True,32,OK,12544,True
0.0768477872323533,0.2271558720925369,0.18689479871485934,0.42551642398092526,0.26336399523033127,297.15410789091976,-0.1223058995139421,0.765909332453585,0.888215231967527,0.5497412060548093,297.1541078909197,2.842170943040401e-14,0.6246701107272208,1.615697026500451,SOURCE_ONLY_Q800,L32_S990106,True,32,OK,12544,True
-0.0011437912320793376,0.13031710161049292,0.12864220364861756,0.1946453203379869,0.19385671995405962,297.27537977262773,0.18937375053782937,0.8696308707240139,0.6802571201861844,0.6775010763973247,297.2753797726278,-9.876544027065393e-13,0.0041277785680748635,1.0040679548488913,DIRECT_Q100_ANCHOR,L32_S990107,True,32,OK,3584,True
-0.003360049082914854,0.15176172951890823,0.14858446573460443,0.2446398128592856,0.24483009533784023,297.27537977262773,0.24250045805462808,0.8486144574697538,0.6061139994151257,0.6065854389275556,297.2753797726278,-8.526512829121202e-14,-0.001220694278257617,0.9992227978415316,DIRECT_Q200_UNIFORM,L32_S990107,True,32,OK,4864,True
-0.011137906996629036,0.18364639976088087,0.17258628761085887,0.3198454404805022,0.3211511051026292,297.27537977262773,0.3093759951958844,0.8135803527509221,0.5042043575550377,0.5062626072865106,297.2753797726278,5.684341886080801e-13,-0.000668461712009339,0.9959344227642943,DIRECT_Q400_UNIFORM,L32_S990107,True,32,OK,7424,True
-0.02746742077686551,0.2268616928720785,0.1940879188256014,0.4057228017147802,0.3996608534956693,297.27537977262773,0.35267390450308916,0.765087041422112,0.4124131369190228,0.40625122767872895,297.2753797726278,1.4210854715202004e-14,0.025581476434825563,1.0151677307549376,DIRECT_Q800_UNIFORM,L32_S990107,True,32,OK,12544,True
-0.008832716073180237,0.18364639976088087,0.17319626477789227,0.2849301549192734,0.28330495884522455,297.27537977262773,0.2669637626893843,0.8135803527509221,0.5466165900615377,0.5434987763768833,297.2753797726278,1.2789769243681803e-13,0.009133676156709269,1.0057365606330129,DIRECT_Q400_BURST,L32_S990107,True,32,OK,7424,True
-0.10470865591527849,0.2268616928720785,0.2856585955459972,0.0,0.0,297.27537977262773,0.46552891136897434,0.765087041422112,0.29955813005313764,0.7143414044540033,297.2753797726278,-1.1368683772161603e-13,-0.5702375672842532,0.4193486870358587,SINK_ONLY_Q800,L32_S990107,True,32,OK,12544,True
0.08275265189180846,0.2268616928720785,0.18860927834687494,0.4325837580357853,0.2655453710053935,297.27537977262773,-0.12411630712641596,0.765087041422112,0.889203348548528,0.5458453506477323,297.2753797726278,-4.263256414560601e-13,0.6394527170540082,1.6290389713741202,SOURCE_ONLY_Q800,L32_S990107,True,32,OK,12544,True
-0.003740984925987699,0.12208579217146949,0.11876717809004726,0.20846991108631654,0.2126433057187681,299.1297562737476,0.20872204319066995,0.8641896419589005,0.6554675987682305,0.6685895161911843,299.1297562737477,-5.684341886080802e-14,-0.0039931170303412755,0.9803737314074158,DIRECT_Q100_ANCHOR,L32_S990108,True,32,OK,3584,True
-0.006470340244830907,0.14176711025290328,0.13558028178408538,0.25886820044221376,0.2653729174780561,299.1297562737476,0.2554674077952994,0.8398306079342068,0.5843632001389073,0.5990468007378588,299.1297562737477,-3.268496584496461e-13,-0.0030695475979176452,0.9754883915899966,DIRECT_Q200_UNIFORM,L32_S990108,True,32,OK,4864,True
-0.016256893826929637,0.17286311333465185,0.1554764848982529,0.3365608663900298,0.34562034035804806,299.1297562737476,0.3164049764784339,0.8022307949546469,0.4858258184762129,0.4989031747436995,299.1297562737477,-4.263256414560601e-13,0.0038989960846648204,0.9737877870306098,DIRECT_Q400_UNIFORM,L32_S990108,True,32,OK,7424,True
-0.026021197235331854,0.21623976380216786,0.18270908371007571,0.3943436446162906,0.39640045780655786,299.1297562737476,0.33439944806436606,0.7531060214648133,0.4187065734004471,0.4208904584833664,299.1297562737477,4.263256414560601e-14,0.033922999316592845,0.9948112744328087,DIRECT_Q800_UNIFORM,L32_S990108,True,32,OK,12544,True
-0.008936497852982327,0.17286311333465185,0.16082162147974,0.3011138635663788,0.30509805134635637,299.1297562737476,0.27512486930072283,0.8022307949546469,0.527105925653924,0.5340803271739029,299.1297562737477,-5.684341886080802e-14,0.017052496412673424,0.9869412873586184,DIRECT_Q400_BURST,L32_S990108,True,32,OK,7424,True
-0.10021443977720335,0.21623976380216786,0.25984314462759156,0.0,0.0,299.1297562737476,0.44670172909635447,0.7531060214648133,0.30640429236845856,0.740156855372409,299.1297562737477,-5.684341886080802e-14,-0.546916168873558,0.41397210624265784,SINK_ONLY_Q800,L32_S990108,True,32,OK,12544,True
0.08409295707229615,0.21623976380216786,0.17858749346606168,0.4490470621553708,0.2747550539827842,299.1297562737476,-0.14032585363662473,0.7531060214648133,0.8934318751014381,0.5466574525511559,299.1297562737477,-8.810729923425242e-13,0.6734658728642888,1.6343541479805046,SOURCE_ONLY_Q800,L32_S990108,True,32,OK,12544,True
