A_over_M256,A_over_T,DIRECT_SOURCE_REPLACEMENT_80,EXCESS_INCUMBENT_EGRESS,FORCED_COMPONENT_TURNOVER_80,F_over_M256,F_over_T,I_over_I0,I_over_T,MATCHED_FRESH_REPLACEMENT,T_over_M256,arm,block,coast_gate,core_over_I0,first_cross_source,first_cross_turnover,first_failure_time,first_failure_type,ledger_ok,lineage_ok,loss,mass_gate,merger,planned_sink,planned_source,reacquisition,realized_sink,realized_source,scaffold_cells,scaffold_mass_over_I0,sham_I_matched,size,split,terminal_time
,,False,,False,,,,,,,DIRECT_Q800_UNIFORM,L24_S990002,False,,,,8176,TRACK_LOST_OR_DISSOLVED,True,False,True,False,False,1020.8985817719598,1020.8985817719598,False,113.57808599114436,113.57808599114436,,,115.22955772533008,24,False,12544.0
0.20873987376148986,0.20781651545150137,False,0.3189817366486427,False,0.36425962697712305,0.36264832891747706,0.43144364136673224,0.4295351556310224,0.3189817366486427,1.0044431421053444,DIRECT_Q400_BURST,L24_S990002,True,0.2868029927349403,,,,NONE,True,True,False,True,False,661.3108222004561,661.3108222004561,False,82.20646998880049,82.20646998880049,62.0,0.23588874797117043,124.06610593385906,24,False,7424.0
0.1462771629845016,0.3622339775193077,False,0.43943430421554425,False,0.0,0.0,0.25754239029499343,0.6377660224806915,0.0,0.4038195532794954,SINK_ONLY_Q800,L24_S990002,False,0.17515059587100495,,,,NONE,True,True,False,False,False,1322.6216444009226,0.0,False,69.98672765054856,0.0,39.0,0.12066542123786447,115.22955772533008,24,False,12544.0
,,False,,False,,,,,,,SOURCE_ONLY_Q800,L24_S990002,False,,,,7904,TRACK_LOST_OR_DISSOLVED,True,False,True,False,False,0.0,985.76644434256,False,0.0,95.86213833130229,,,115.22955772533008,24,False,12544.0
0.17578283301831268,0.17708972709883408,False,0.28797250038300937,False,0.3096623785218912,0.31196462796514757,0.5071749471672966,0.5109456449360179,0.28797250038300937,0.9926201587075009,DIRECT_Q200_UNIFORM,L24_S990003,True,0.34150623110043654,,,,NONE,True,True,False,True,False,336.72758648752017,336.72758648752017,False,66.45983438305964,66.45983438305961,90.0,0.36291930760658075,133.87404045766328,24,False,4864.0
0.20152027345487297,0.19807519115459687,False,0.3221236862633805,False,0.38679144183101755,0.3801790631988066,0.4290810852975376,0.42174574564659756,0.3221236862633805,1.017392800583427,DIRECT_Q400_UNIFORM,L24_S990003,True,0.2757792668498769,,,,NONE,True,True,False,True,False,673.455172975043,673.455172975043,False,104.38036352263424,104.38036352263421,67.0,0.2692459964695101,126.47568484280845,24,False,7424.0
,,False,,False,,,,,,,DIRECT_Q800_UNIFORM,L24_S990003,False,,,,8224,TRACK_LOST_OR_DISSOLVED,True,False,True,False,False,1045.960065526864,1045.960065526864,False,110.68862624414065,110.68862624414062,,,117.83499695774127,24,False,12544.0
0.1989327303804717,0.1996161905061666,False,0.3113482260064445,False,0.35778685286522016,0.35901607767384547,0.43985654555447357,0.44136773181998856,0.3113482260064445,0.9965761288001648,DIRECT_Q400_BURST,L24_S990003,True,0.2916302368428939,,,,NONE,True,True,False,True,False,673.455172975043,673.455172975043,False,83.59836067331652,83.59836067331649,62.0,0.24034690276986778,126.47568484280845,24,False,7424.0
0.14429221651647237,0.34875291471631686,False,0.43043779081754513,False,0.0,0.0,0.2694454482535636,0.6512470852836835,0.0,0.41373766477003576,SINK_ONLY_Q800,L24_S990003,False,0.1820407571592244,,,,NONE,True,True,False,False,False,1346.9103459500711,0.0,False,68.99043749011548,0.0,46.0,0.1413843619876545,117.83499695774127,24,False,12544.0
,,False,,False,,,,,,,SOURCE_ONLY_Q800,L24_S990003,False,,,,7760,TRACK_LOST_OR_DISSOLVED,True,False,True,False,False,0.0,984.9281904760015,False,0.0,96.65482620374398,,,117.83499695774127,24,False,12544.0
