law_index,seed,snapshot_cadence,tracks,mean_track_observations,median_track_observations,mean_lifetime_steps,median_lifetime_steps,complex_tracks,birth_events,disappearance_events,continuity_events,split_events,merge_events,ambiguity_events
106,2003,30,76,1.513157894736842,1.0,15.394736842105264,0.0,5,76,72,39,2,1,0
106,2003,60,35,1.8285714285714285,1.0,49.714285714285715,0.0,2,35,31,29,0,1,0
107,2001,10,50,4.08,2.0,30.8,10.0,10,50,47,154,0,5,0
107,2001,30,51,1.4509803921568627,1.0,13.529411764705882,0.0,4,51,48,23,1,1,0
107,2001,60,27,1.3703703703703705,1.0,22.22222222222222,0.0,0,27,24,10,0,0,0
107,2002,10,42,4.761904761904762,2.5,37.61904761904762,15.0,8,42,40,158,0,4,0
107,2002,30,34,2.1470588235294117,1.0,34.411764705882355,0.0,2,34,32,39,0,1,0
107,2002,60,23,1.565217391304348,1.0,33.91304347826087,0.0,0,23,21,13,0,0,0
107,2003,10,43,3.5813953488372094,2.0,25.813953488372093,10.0,0,43,42,111,0,0,0
107,2003,30,30,1.6666666666666667,1.0,20.0,0.0,0,30,29,20,0,0,0
107,2003,60,18,1.3888888888888888,1.0,23.333333333333332,0.0,0,18,17,7,0,0,0
108,2001,10,100,2.48,2.0,14.8,10.0,16,100,98,148,4,6,1
108,2001,30,65,1.3692307692307693,1.0,11.076923076923077,0.0,0,65,63,24,0,0,0
108,2001,60,36,1.3055555555555556,1.0,18.333333333333332,0.0,2,36,34,11,0,1,0
108,2002,10,95,2.7263157894736842,2.0,17.263157894736842,10.0,17,95,91,164,3,5,2
108,2002,30,70,1.4714285714285715,1.0,14.142857142857142,0.0,2,70,66,33,0,1,0
108,2002,60,41,1.3170731707317074,1.0,19.024390243902438,0.0,0,41,37,13,0,0,0
108,2003,10,94,2.6382978723404253,2.0,16.382978723404257,10.0,20,94,90,154,7,5,1
108,2003,30,63,1.4285714285714286,1.0,12.857142857142858,0.0,6,63,59,27,0,1,2
108,2003,60,38,1.236842105263158,1.0,14.210526315789474,0.0,0,38,34,9,0,0,0
109,2001,10,17,15.058823529411764,3.0,140.58823529411765,20.0,13,17,14,239,3,8,2
109,2001,30,14,6.428571428571429,4.0,162.85714285714286,90.0,7,14,11,76,0,3,2
109,2001,60,15,3.2,3.0,132.0,120.0,3,15,12,33,0,2,0
109,2002,10,25,12.0,5.0,110.0,40.0,9,25,22,275,0,6,4
109,2002,30,38,2.736842105263158,1.0,52.10526315789474,0.0,7,38,35,66,2,2,0
109,2002,60,27,2.0,1.0,60.0,0.0,4,27,24,27,0,2,0
109,2003,10,27,10.0,3.0,90.0,20.0,12,27,24,243,1,7,3
109,2003,30,32,3.0,1.0,60.0,0.0,7,32,29,64,1,2,1
109,2003,60,25,2.08,1.0,64.8,0.0,5,25,22,27,3,1,0
110,2001,10,37,4.54054054054054,2.0,35.4054054054054,10.0,10,37,36,131,3,3,0
110,2001,30,41,1.5609756097560976,1.0,16.829268292682926,0.0,0,41,40,23,0,0,0
110,2001,60,30,1.1333333333333333,1.0,8.0,0.0,0,30,29,4,0,0,0
110,2002,10,40,4.125,2.0,31.25,10.0,3,40,38,125,1,1,0
110,2002,30,37,1.4864864864864864,1.0,14.594594594594595,0.0,0,37,35,18,0,0,0
110,2002,60,25,1.24,1.0,14.4,0.0,2,25,23,6,1,0,0
110,2003,10,49,3.2857142857142856,2.0,22.857142857142858,10.0,7,49,46,112,2,3,0
110,2003,30,35,1.5142857142857142,1.0,15.428571428571429,0.0,2,35,32,18,0,0,1
110,2003,60,26,1.1538461538461537,1.0,9.23076923076923,0.0,0,26,23,4,0,0,0
111,2001,10,21,8.380952380952381,2.0,73.80952380952381,10.0,3,21,19,155,0,2,0
111,2001,30,12,4.666666666666667,1.0,110.0,0.0,0,12,10,44,0,0,0
111,2001,60,10,3.0,1.0,120.0,0.0,0,10,8,20,0,0,0
111,2002,10,25,6.68,2.0,56.8,10.0,4,25,23,142,2,0,0
111,2002,30,16,3.6875,1.0,80.625,0.0,2,16,14,43,0,1,0
111,2002,60,10,2.9,1.0,114.0,0.0,0,10,8,19,0,0,0
111,2003,10,15,13.533333333333333,2.0,125.33333333333333,10.0,6,15,12,188,1,3,0
111,2003,30,9,8.0,3.0,210.0,60.0,2,9,6,63,0,1,0
111,2003,60,9,4.111111111111111,1.0,186.66666666666666,0.0,0,9,6,28,0,0,0
112,2001,10,136,2.676470588235294,2.0,16.764705882352942,10.0,41,136,131,228,14,9,2
112,2001,30,67,1.7313432835820894,1.0,21.940298507462686,0.0,10,67,62,49,3,2,0
112,2001,60,32,1.65625,1.0,39.375,0.0,2,32,27,21,1,0,0
112,2002,10,122,2.8278688524590163,2.0,18.278688524590162,10.0,42,122,115,223,11,13,1
112,2002,30,71,1.676056338028169,1.0,20.281690140845072,0.0,7,71,64,48,3,1,0
112,2002,60,39,1.564102564102564,1.0,33.84615384615385,0.0,4,39,32,22,1,1,0
112,2003,10,120,2.925,2.0,19.25,10.0,35,120,115,231,12,6,6
112,2003,30,69,1.7246376811594204,1.0,21.73913043478261,0.0,14,69,64,50,3,4,0
112,2003,60,37,1.7297297297297298,2.0,43.78378378378378,60.0,7,37,32,27,3,1,0
113,2001,10,86,3.104651162790698,2.0,21.046511627906977,10.0,22,86,80,181,4,6,1
113,2001,30,70,1.3428571428571427,1.0,10.285714285714286,0.0,2,70,64,24,1,0,0
113,2001,60,40,1.225,1.0,13.5,0.0,2,40,34,9,1,0,0
113,2002,10,88,2.8181818181818183,2.0,18.181818181818183,10.0,15,88,86,160,3,5,0
113,2002,30,62,1.3548387096774193,1.0,10.64516129032258,0.0,4,62,60,22,0,2,1
113,2002,60,39,1.1538461538461537,1.0,9.23076923076923,0.0,2,39,37,6,1,0,0
113,2003,10,89,2.955056179775281,2.0,19.55056179775281,10.0,21,89,85,174,5,6,0
113,2003,30,57,1.6491228070175439,1.0,19.473684210526315,0.0,11,57,53,37,2,3,1
113,2003,60,40,1.2,1.0,12.0,0.0,0,40,36,8,0,0,0
114,2001,10,54,3.537037037037037,2.0,25.37037037037037,10.0,6,54,49,137,2,2,0
114,2001,30,37,1.7297297297297298,1.0,21.89189189189189,0.0,0,37,32,27,0,0,0
114,2001,60,21,1.6666666666666667,1.0,40.0,0.0,2,21,16,14,0,1,0
114,2002,10,54,4.351851851851852,2.0,33.51851851851852,10.0,14,54,50,181,6,4,1
114,2002,30,34,2.411764705882353,2.0,42.35294117647059,30.0,4,34,30,48,1,1,0
114,2002,60,28,1.6071428571428572,1.0,36.42857142857143,0.0,2,28,24,17,1,0,0
114,2003,10,61,3.6557377049180326,3.0,26.557377049180328,20.0,9,61,58,162,3,2,0
114,2003,30,40,1.85,1.0,25.5,0.0,0,40,37,34,0,0,0
114,2003,60,31,1.096774193548387,1.0,5.806451612903226,0.0,0,31,28,3,0,0,0
115,2001,10,17,13.058823529411764,3.0,120.58823529411765,20.0,6,17,14,205,0,3,0
115,2001,30,11,6.909090909090909,1.0,177.27272727272728,0.0,0,11,8,65,0,0,0
115,2001,60,7,5.571428571428571,3.0,274.2857142857143,120.0,0,7,4,32,0,0,0
115,2002,10,27,11.333333333333334,3.0,103.33333333333333,20.0,10,27,23,279,2,5,0
115,2002,30,20,5.45,2.0,133.5,30.0,5,20,16,89,0,3,0
115,2002,60,17,3.2941176470588234,1.0,137.64705882352942,0.0,2,17,13,39,0,1,0
115,2003,10,33,9.757575757575758,2.0,87.57575757575758,10.0,10,33,29,289,2,4,0
115,2003,30,21,5.285714285714286,1.0,128.57142857142858,0.0,3,21,17,90,0,1,1
115,2003,60,14,4.0,1.0,180.0,0.0,2,14,10,42,0,1,0
116,2001,10,47,6.276595744680851,4.0,52.765957446808514,30.0,21,47,43,248,8,7,0
116,2001,30,30,3.2666666666666666,2.0,68.0,30.0,4,30,26,68,1,1,0
116,2001,60,25,2.04,1.0,62.4,0.0,4,25,21,26,1,1,0
116,2002,10,31,8.774193548387096,4.0,77.74193548387096,30.0,9,31,29,241,3,4,0
116,2002,30,22,4.090909090909091,2.0,92.72727272727273,30.0,8,22,20,68,1,5,0
116,2002,60,20,2.25,1.0,75.0,0.0,2,20,18,25,0,1,0
116,2003,10,50,5.94,3.5,49.4,25.0,8,50,48,247,3,2,1
116,2003,30,30,3.433333333333333,2.0,73.0,30.0,5,30,28,73,2,0,1
116,2003,60,26,1.9615384615384615,1.0,57.69230769230769,0.0,3,26,24,25,1,1,0
117,2001,10,18,14.88888888888889,4.5,138.88888888888889,35.0,7,18,15,250,2,3,0
117,2001,30,17,5.294117647058823,2.0,128.8235294117647,30.0,0,17,14,73,0,0,0
117,2001,60,14,3.2857142857142856,1.0,137.14285714285714,0.0,0,14,11,32,0,0,0
117,2002,10,26,10.884615384615385,5.5,98.84615384615384,45.0,2,26,22,257,1,0,0
117,2002,30,19,5.105263157894737,3.0,123.15789473684211,60.0,2,19,15,78,0,1,0
117,2002,60,19,2.6315789473684212,1.0,97.89473684210526,0.0,0,19,15,31,0,0,0
117,2003,10,16,15.0,10.5,140.0,95.0,7,16,14,224,0,5,0
117,2003,30,13,6.3076923076923075,4.0,159.23076923076923,90.0,2,13,11,69,0,1,0
117,2003,60,20,2.15,1.0,69.0,0.0,0,20,18,23,0,0,0
118,2001,10,29,11.03448275862069,4.0,100.34482758620689,30.0,13,29,25,291,3,8,0
118,2001,30,21,5.095238095238095,2.0,122.85714285714286,30.0,5,21,17,86,2,2,0
118,2001,60,18,3.2777777777777777,2.0,136.66666666666666,60.0,4,18,14,41,1,1,0
118,2002,10,28,9.464285714285714,3.0,84.64285714285714,20.0,10,28,25,237,1,5,2
118,2002,30,20,4.7,1.5,111.0,15.0,6,20,17,74,0,3,0
118,2002,60,12,4.25,2.0,195.0,60.0,4,12,9,39,0,2,0
118,2003,10,30,8.266666666666667,2.0,72.66666666666667,10.0,14,30,27,218,7,2,2
118,2003,30,16,5.625,2.0,138.75,30.0,5,16,13,74,1,3,0
118,2003,60,13,3.8461538461538463,1.0,170.76923076923077,0.0,3,13,10,37,1,1,0
119,2001,10,17,18.529411764705884,10.0,175.2941176470588,90.0,12,17,14,298,3,5,0
119,2001,30,21,5.095238095238095,4.0,122.85714285714286,90.0,6,21,18,86,0,2,1
119,2001,60,21,2.7142857142857144,2.0,102.85714285714286,60.0,6,21,18,36,0,3,0
119,2002,10,13,35.38461538461539,43.0,343.84615384615387,420.0,9,13,6,447,3,4,0
119,2002,30,11,14.454545454545455,19.0,403.6363636363636,540.0,10,11,4,148,3,4,0
119,2002,60,11,7.545454545454546,10.0,392.72727272727275,540.0,4,11,4,72,1,2,0
119,2003,10,16,16.8125,7.0,158.125,60.0,6,16,12,253,2,4,0
119,2003,30,18,5.166666666666667,2.0,125.0,30.0,2,18,14,75,0,1,0
119,2003,60,16,2.9375,1.0,116.25,0.0,2,16,12,31,0,1,0
120,2001,10,32,10.84375,3.0,98.4375,20.0,11,32,25,315,3,3,1
120,2001,30,19,6.2631578947368425,3.0,157.89473684210526,60.0,4,19,12,100,0,2,0
120,2001,60,21,2.9523809523809526,1.0,117.14285714285714,0.0,2,21,14,41,1,0,0
120,2002,10,34,9.941176470588236,4.0,89.41176470588235,30.0,21,34,30,304,9,10,0
120,2002,30,23,5.043478260869565,4.0,121.30434782608695,90.0,7,23,19,93,1,4,0
120,2002,60,22,2.727272727272727,2.5,103.63636363636364,90.0,4,22,18,38,0,2,0
120,2003,10,33,9.969696969696969,5.0,89.6969696969697,40.0,15,33,29,296,6,6,0
120,2003,30,26,4.5,2.0,105.0,30.0,9,26,22,91,2,4,0
120,2003,60,21,2.9047619047619047,1.0,114.28571428571429,0.0,2,21,17,40,1,0,0
121,2001,10,66,5.015151515151516,3.0,40.15151515151515,20.0,29,66,58,265,10,14,0
121,2001,30,46,2.391304347826087,1.0,41.73913043478261,0.0,7,46,38,64,1,3,0
121,2001,60,32,1.90625,1.0,54.375,0.0,4,32,24,29,1,1,0
121,2002,10,45,7.266666666666667,3.0,62.666666666666664,20.0,19,45,38,282,8,5,1
121,2002,30,37,3.135135135135135,1.0,64.05405405405405,0.0,9,37,30,79,1,2,2
121,2002,60,30,2.1,1.0,66.0,0.0,6,30,23,33,2,1,0
121,2003,10,56,5.607142857142857,2.5,46.07142857142857,15.0,18,56,51,258,4,10,2
121,2003,30,40,2.75,1.0,52.5,0.0,4,40,35,70,0,1,1
121,2003,60,30,1.8333333333333333,1.0,50.0,0.0,4,30,25,25,0,2,0
122,2001,10,82,3.317073170731707,2.0,23.170731707317074,10.0,21,82,79,190,8,3,0
122,2001,30,64,1.484375,1.0,14.53125,0.0,2,64,61,31,1,0,0
122,2001,60,33,1.3333333333333333,1.0,20.0,0.0,0,33,30,11,0,0,0
122,2002,10,93,3.225806451612903,2.0,22.258064516129032,10.0,25,93,87,207,7,6,1
122,2002,30,71,1.4366197183098592,1.0,13.098591549295774,0.0,4,71,65,31,2,0,0
122,2002,60,41,1.3902439024390243,1.0,23.414634146341463,0.0,2,41,35,16,1,0,0
122,2003,10,84,3.142857142857143,2.0,21.428571428571427,10.0,18,84,81,180,5,5,0
122,2003,30,61,1.5081967213114753,1.0,15.245901639344263,0.0,0,61,58,31,0,0,0
122,2003,60,35,1.3428571428571427,1.0,20.571428571428573,0.0,0,35,32,12,0,0,0
123,2001,10,41,9.804878048780488,4.0,88.04878048780488,30.0,22,41,35,361,9,7,3
123,2001,30,34,4.0588235294117645,2.0,91.76470588235294,30.0,8,34,28,104,2,2,1
123,2001,60,24,3.0,2.0,120.0,60.0,0,24,18,48,0,0,0
123,2002,10,72,5.958333333333333,3.0,49.583333333333336,20.0,42,72,67,357,18,19,7
123,2002,30,50,2.92,2.0,57.6,30.0,18,50,45,96,4,7,6
123,2002,60,35,2.1714285714285713,1.0,70.28571428571429,0.0,13,35,30,41,2,6,1
123,2003,10,43,7.232558139534884,3.0,62.325581395348834,20.0,24,43,40,268,8,10,4
123,2003,30,27,3.6666666666666665,2.0,80.0,30.0,6,27,24,72,2,2,0
123,2003,60,23,2.1739130434782608,1.0,70.43478260869566,0.0,5,23,20,27,0,2,1
124,2001,10,14,9.142857142857142,2.0,81.42857142857143,10.0,2,14,12,114,1,0,0
124,2001,30,9,5.0,1.0,120.0,0.0,2,9,7,36,1,0,0
124,2001,60,6,4.0,1.5,180.0,30.0,0,6,4,18,0,0,0
124,2002,10,16,5.125,1.5,41.25,5.0,2,16,15,66,1,0,0
124,2002,30,9,3.3333333333333335,1.0,70.0,0.0,0,9,8,21,0,0,0
124,2002,60,5,2.8,1.0,108.0,0.0,0,5,4,9,0,0,0
124,2003,10,15,5.333333333333333,1.0,43.333333333333336,0.0,4,15,14,65,1,1,0
124,2003,30,7,3.857142857142857,1.0,85.71428571428571,0.0,0,7,6,20,0,0,0
124,2003,60,4,3.5,1.0,150.0,0.0,0,4,3,10,0,0,0
125,2001,10,16,26.8125,5.0,258.125,40.0,6,16,9,413,3,0,0
125,2001,30,13,11.384615384615385,18.0,311.53846153846155,510.0,2,13,6,135,1,0,0
125,2001,60,10,7.5,9.5,390.0,510.0,0,10,3,65,0,0,0
125,2002,10,20,13.85,3.0,128.5,20.0,9,20,15,257,4,1,0
125,2002,30,13,7.3076923076923075,2.0,189.23076923076923,30.0,2,13,8,82,0,1,0
125,2002,60,12,4.083333333333333,1.0,185.0,0.0,2,12,7,37,1,1,0
125,2003,10,14,19.714285714285715,5.5,187.14285714285714,45.0,9,14,10,262,2,5,1
125,2003,30,11,8.636363636363637,3.0,229.0909090909091,60.0,6,11,7,84,0,3,0
125,2003,60,9,5.555555555555555,5.0,273.3333333333333,240.0,6,9,5,41,0,3,0
126,2001,10,17,20.11764705882353,4.0,191.1764705882353,30.0,8,17,11,325,4,4,0
126,2001,30,14,8.428571428571429,3.0,222.85714285714286,60.0,5,14,8,104,1,1,1
126,2001,60,12,5.0,3.0,240.0,120.0,0,12,6,48,0,0,0
126,2002,10,17,27.529411764705884,12.0,265.29411764705884,110.0,7,17,9,451,2,3,0
126,2002,30,14,11.571428571428571,15.5,317.14285714285717,435.0,4,14,6,148,0,1,2
126,2002,60,12,7.25,9.5,375.0,510.0,2,12,4,75,0,0,1
126,2003,10,12,34.416666666666664,44.5,334.1666666666667,435.0,7,12,6,401,2,3,3
126,2003,30,11,12.909090909090908,19.0,357.27272727272725,540.0,4,11,5,131,0,1,2
126,2003,60,10,7.4,10.0,384.0,540.0,2,10,4,64,0,1,0
127,2001,10,35,5.057142857142857,1.0,40.57142857142857,0.0,9,35,33,142,2,5,3
127,2001,30,30,2.1,1.0,33.0,0.0,7,30,28,33,1,2,2
127,2001,60,18,1.8333333333333333,1.5,50.0,30.0,1,18,16,15,0,0,1
127,2002,10,18,13.277777777777779,8.5,122.77777777777777,75.0,10,18,16,221,3,6,0
127,2002,30,33,2.484848484848485,1.0,44.54545454545455,0.0,2,33,31,49,1,0,0
127,2002,60,27,1.5925925925925926,1.0,35.55555555555556,0.0,0,27,25,16,0,0,0
127,2003,10,30,7.266666666666667,2.0,62.666666666666664,10.0,10,30,28,188,2,3,0
127,2003,30,25,2.88,1.0,56.4,0.0,2,25,23,47,0,1,0
127,2003,60,22,1.6818181818181819,1.0,40.90909090909091,0.0,0,22,20,15,0,0,0
128,2001,10,10,37.0,58.0,360.0,570.0,5,10,4,360,2,2,0
128,2001,30,9,14.11111111111111,20.0,393.3333333333333,570.0,4,9,3,118,1,1,0
128,2001,60,8,8.125,10.0,427.5,540.0,0,8,2,57,0,0,0
128,2002,10,9,39.666666666666664,59.0,386.6666666666667,580.0,2,9,3,348,0,1,0
128,2002,30,7,17.428571428571427,20.0,492.85714285714283,570.0,0,7,1,115,0,0,0
128,2002,60,8,7.875,10.0,412.5,540.0,0,8,2,55,0,0,0
128,2003,10,14,29.857142857142858,28.5,288.57142857142856,275.0,7,14,7,404,2,2,1
128,2003,30,12,11.916666666666666,18.5,327.5,525.0,0,12,5,131,0,0,0
128,2003,60,8,9.25,10.5,495.0,570.0,2,8,1,66,0,1,0
129,2001,10,47,5.914893617021277,3.0,49.148936170212764,20.0,7,47,44,231,1,3,0
129,2001,30,35,2.857142857142857,1.0,55.714285714285715,0.0,4,35,32,65,1,1,0
129,2001,60,25,2.04,1.0,62.4,0.0,2,25,22,26,0,1,0
129,2002,10,49,5.36734693877551,4.0,43.673469387755105,30.0,10,49,46,214,3,3,0
129,2002,30,39,2.41025641025641,2.0,42.30769230769231,30.0,4,39,36,55,1,1,0
129,2002,60,35,1.4285714285714286,1.0,25.714285714285715,0.0,0,35,32,15,0,0,0
129,2003,10,68,3.7205882352941178,2.0,27.205882352941178,10.0,18,68,64,185,5,7,1
129,2003,30,50,1.72,1.0,21.6,0.0,2,50,46,36,0,1,0
129,2003,60,35,1.3142857142857143,1.0,18.857142857142858,0.0,0,35,31,11,0,0,0
130,2001,10,18,16.88888888888889,4.5,158.88888888888889,35.0,5,18,13,286,0,3,0
130,2001,30,15,7.133333333333334,2.0,184.0,30.0,4,15,10,92,0,2,0
130,2001,60,12,4.5,1.0,210.0,0.0,4,12,7,42,0,2,0
130,2002,10,21,15.476190476190476,12.0,144.76190476190476,110.0,3,21,15,304,0,2,0
130,2002,30,19,5.947368421052632,4.0,148.42105263157896,90.0,2,19,13,94,0,1,0
130,2002,60,16,3.8125,2.5,168.75,90.0,0,16,10,45,0,0,0
130,2003,10,20,18.35,9.5,173.5,85.0,7,20,14,347,2,2,3
130,2003,30,16,7.75,5.0,202.5,120.0,5,16,10,108,1,2,1
130,2003,60,12,5.416666666666667,4.5,265.0,210.0,4,12,6,53,1,1,1
131,2001,10,23,13.217391304347826,5.0,122.17391304347827,40.0,6,23,19,281,1,3,0
131,2001,30,18,5.777777777777778,2.5,143.33333333333334,45.0,2,18,14,86,0,1,0
131,2001,60,14,4.142857142857143,3.0,188.57142857142858,120.0,2,14,10,44,0,1,0
131,2002,10,12,37.916666666666664,50.0,369.1666666666667,490.0,5,12,4,443,2,2,0
131,2002,30,11,14.181818181818182,19.0,395.45454545454544,540.0,2,11,3,145,0,1,0
131,2002,60,10,8.2,10.0,432.0,540.0,2,10,2,72,0,1,0
131,2003,10,11,35.54545454545455,55.0,345.45454545454544,540.0,8,11,6,380,2,2,0
131,2003,30,10,13.4,17.0,372.0,480.0,4,10,5,124,1,1,0
131,2003,60,10,7.0,8.5,360.0,450.0,4,10,5,60,1,1,0
132,2001,10,18,12.555555555555555,4.5,115.55555555555556,35.0,9,18,16,208,2,3,0
132,2001,30,14,5.5,3.5,135.0,75.0,2,14,12,63,1,0,0
132,2001,60,11,3.5454545454545454,2.0,152.72727272727272,60.0,0,11,9,28,0,0,0
132,2002,10,23,13.130434782608695,4.0,121.30434782608695,30.0,9,23,19,279,2,4,0
132,2002,30,15,7.066666666666666,5.0,182.0,120.0,2,15,11,91,0,1,0
132,2002,60,9,6.222222222222222,7.0,313.3333333333333,360.0,4,9,5,47,0,2,0
132,2003,10,24,12.875,3.5,118.75,25.0,10,24,21,285,2,6,0
132,2003,30,13,8.23076923076923,5.0,216.92307692307693,120.0,4,13,10,94,1,2,0
132,2003,60,11,5.090909090909091,5.0,245.45454545454547,240.0,4,11,8,45,1,1,0
133,2001,10,115,2.773913043478261,2.0,17.73913043478261,10.0,20,115,109,204,6,7,1
133,2001,30,66,1.6515151515151516,1.0,19.545454545454547,0.0,8,66,60,43,1,2,1
133,2001,60,43,1.4186046511627908,1.0,25.11627906976744,0.0,2,43,37,18,0,1,0
133,2002,10,128,2.6640625,2.0,16.640625,10.0,38,128,121,213,11,9,2
133,2002,30,58,2.103448275862069,2.0,33.10344827586207,30.0,13,58,51,64,4,4,2
133,2002,60,37,1.8108108108108107,2.0,48.648648648648646,60.0,10,37,30,30,1,4,0
133,2003,10,110,2.9909090909090907,2.0,19.90909090909091,10.0,27,110,105,219,8,8,1
133,2003,30,68,1.6323529411764706,1.0,18.970588235294116,0.0,11,68,63,43,4,2,0
133,2003,60,42,1.3095238095238095,1.0,18.571428571428573,0.0,2,42,37,13,0,1,0
134,2001,10,106,2.9339622641509435,2.0,19.339622641509433,10.0,25,106,101,205,3,10,1
134,2001,30,65,1.7076923076923076,1.0,21.23076923076923,0.0,4,65,60,46,0,2,0
134,2001,60,40,1.425,1.0,25.5,0.0,2,40,35,17,1,0,0
134,2002,10,110,2.8181818181818183,2.0,18.181818181818183,10.0,24,110,105,200,5,7,1
134,2002,30,64,1.640625,1.0,19.21875,0.0,6,64,59,41,0,2,1
134,2002,60,39,1.3076923076923077,1.0,18.46153846153846,0.0,2,39,34,12,0,1,0
134,2003,10,105,2.8190476190476192,2.0,18.19047619047619,10.0,11,105,100,191,3,3,0
134,2003,30,66,1.606060606060606,1.0,18.181818181818183,0.0,5,66,61,40,2,0,1
134,2003,60,43,1.255813953488372,1.0,15.348837209302326,0.0,0,43,38,11,0,0,0
135,2001,10,12,20.75,3.5,197.5,25.0,9,12,9,237,2,6,0
135,2001,30,8,10.625,9.5,288.75,255.0,5,8,5,77,0,3,0
135,2001,60,8,5.25,4.5,255.0,210.0,2,8,5,34,0,1,0
135,2002,10,14,13.5,2.5,125.0,15.0,2,14,12,175,1,1,0
135,2002,30,9,7.222222222222222,5.0,186.66666666666666,120.0,2,9,7,56,0,1,0
135,2002,60,7,4.857142857142857,3.0,231.42857142857142,120.0,0,7,5,27,0,0,0
135,2003,10,13,17.0,3.0,160.0,20.0,4,13,10,208,1,1,0
135,2003,30,9,8.555555555555555,2.0,226.66666666666666,30.0,2,9,6,68,1,0,0
135,2003,60,8,5.125,2.5,247.5,90.0,0,8,5,33,0,0,0
136,2001,10,27,10.185185185185185,2.0,91.85185185185185,10.0,10,27,23,248,1,4,0
136,2001,30,18,5.333333333333333,1.0,130.0,0.0,5,18,14,78,1,1,1
136,2001,60,15,3.4,2.0,144.0,60.0,2,15,11,36,0,1,0
136,2002,10,29,7.344827586206897,3.0,63.44827586206897,20.0,4,29,26,184,2,1,0
136,2002,30,24,3.2083333333333335,1.0,66.25,0.0,0,24,21,53,0,0,0
136,2002,60,10,4.2,3.0,192.0,120.0,0,10,7,32,0,0,0
136,2003,10,21,14.095238095238095,3.0,130.95238095238096,20.0,2,21,16,275,0,1,0
136,2003,30,12,8.75,5.5,232.5,135.0,0,12,7,93,0,0,0
136,2003,60,10,5.7,4.5,282.0,210.0,2,10,5,47,1,0,0
137,2001,10,26,6.038461538461538,2.0,50.38461538461539,10.0,5,26,25,131,1,2,0
137,2001,30,14,3.7142857142857144,1.5,81.42857142857143,15.0,3,14,13,38,0,2,0
137,2001,60,12,2.3333333333333335,1.0,80.0,0.0,2,12,11,16,0,1,0
137,2002,10,75,3.24,2.0,22.4,10.0,10,75,72,168,5,2,0
137,2002,30,40,1.975,1.0,29.25,0.0,2,40,37,39,0,1,0
137,2002,60,27,1.5555555555555556,1.0,33.333333333333336,0.0,0,27,24,15,0,0,0
137,2003,10,26,10.26923076923077,2.0,92.6923076923077,10.0,7,26,24,241,2,3,0
137,2003,30,15,6.0,1.0,150.0,0.0,5,15,13,75,0,3,0
137,2003,60,11,4.363636363636363,1.0,201.8181818181818,0.0,5,11,9,37,0,3,0
138,2001,10,137,2.2335766423357666,2.0,12.335766423357665,10.0,16,137,131,169,5,3,0
138,2001,30,73,1.452054794520548,1.0,13.561643835616438,0.0,4,73,67,33,0,2,0
138,2001,60,38,1.4736842105263157,1.0,28.42105263157895,0.0,2,38,32,18,1,1,0
138,2002,10,129,2.449612403100775,2.0,14.496124031007753,10.0,26,129,125,187,8,9,0
138,2002,30,67,1.5820895522388059,1.0,17.46268656716418,0.0,0,67,63,39,0,0,0
138,2002,60,39,1.435897435897436,1.0,26.153846153846153,0.0,4,39,35,17,0,2,0
138,2003,10,123,2.5040650406504064,2.0,15.040650406504065,10.0,35,123,117,185,9,11,0
138,2003,30,65,1.7384615384615385,1.0,22.153846153846153,0.0,6,65,59,48,3,0,0
138,2003,60,39,1.6153846153846154,1.0,36.92307692307692,0.0,8,39,33,24,1,2,1
139,2001,10,34,9.205882352941176,3.0,82.05882352941177,20.0,14,34,30,279,6,5,0
139,2001,30,25,4.52,2.0,105.6,30.0,5,25,21,88,0,2,1
139,2001,60,18,3.388888888888889,2.0,143.33333333333334,60.0,4,18,14,43,1,2,0
139,2002,10,36,11.972222222222221,2.5,109.72222222222223,15.0,15,36,30,395,8,5,0
139,2002,30,27,5.444444444444445,2.0,133.33333333333334,30.0,7,27,21,120,0,3,1
139,2002,60,19,4.0,2.0,180.0,60.0,7,19,13,57,2,2,1
139,2003,10,25,11.12,3.0,101.2,20.0,4,25,21,253,1,1,0
139,2003,30,23,4.391304347826087,1.0,101.73913043478261,0.0,2,23,19,78,0,1,0
139,2003,60,15,3.6666666666666665,2.0,160.0,60.0,0,15,11,40,0,0,0
140,2001,10,71,4.154929577464789,2.0,31.549295774647888,10.0,24,71,67,224,8,9,0
140,2001,30,44,2.3181818181818183,1.0,39.54545454545455,0.0,8,44,40,58,4,1,0
140,2001,60,30,1.6,1.0,36.0,0.0,2,30,26,18,0,1,0
140,2002,10,53,4.735849056603773,2.0,37.35849056603774,10.0,19,53,50,198,6,8,0
140,2002,30,37,2.2162162162162162,1.0,36.486486486486484,0.0,0,37,34,45,0,0,0
140,2002,60,24,1.7083333333333333,1.0,42.5,0.0,2,24,21,17,0,1,0
140,2003,10,48,5.375,2.0,43.75,10.0,12,48,45,210,6,3,0
140,2003,30,37,2.27027027027027,1.0,38.108108108108105,0.0,2,37,34,47,1,0,0
140,2003,60,26,1.8076923076923077,1.0,48.46153846153846,0.0,0,26,23,21,0,0,0
141,2001,10,16,17.875,3.5,168.75,25.0,8,16,12,270,3,5,0
141,2001,30,11,8.818181818181818,4.0,234.54545454545453,90.0,3,11,7,86,0,1,1
