p_bin,p_lower,p_upper,m_bin,m_lower,m_upper,rows,fraction
10,0.2,0.22,20,0.4,0.42,0,0.0
10,0.2,0.22,21,0.42,0.44,0,0.0
10,0.2,0.22,22,0.44,0.46,0,0.0
10,0.2,0.22,23,0.46,0.48,0,0.0
10,0.2,0.22,24,0.48,0.5,0,0.0
10,0.2,0.22,25,0.5,0.52,0,0.0
10,0.2,0.22,26,0.52,0.54,0,0.0
10,0.2,0.22,27,0.54,0.56,1,1.541449579184265e-06
10,0.2,0.22,28,0.56,0.58,0,0.0
10,0.2,0.22,29,0.58,0.6,0,0.0
10,0.2,0.22,30,0.6,0.62,0,0.0
10,0.2,0.22,31,0.62,0.64,0,0.0
10,0.2,0.22,32,0.64,0.66,0,0.0
10,0.2,0.22,33,0.66,0.68,0,0.0
10,0.2,0.22,34,0.68,0.7,0,0.0
10,0.2,0.22,35,0.7,0.72,0,0.0
10,0.2,0.22,36,0.72,0.74,0,0.0
10,0.2,0.22,37,0.74,0.76,0,0.0
10,0.2,0.22,38,0.76,0.78,0,0.0
10,0.2,0.22,39,0.78,0.8,0,0.0
10,0.2,0.22,40,0.8,0.82,0,0.0
10,0.2,0.22,41,0.82,0.84,1,1.541449579184265e-06
10,0.2,0.22,42,0.84,0.86,1,1.541449579184265e-06
10,0.2,0.22,43,0.86,0.88,0,0.0
10,0.2,0.22,44,0.88,0.9,1,1.541449579184265e-06
10,0.2,0.22,45,0.9,0.92,1,1.541449579184265e-06
10,0.2,0.22,46,0.92,0.94,0,0.0
10,0.2,0.22,47,0.94,0.96,0,0.0
10,0.2,0.22,48,0.96,0.98,0,0.0
10,0.2,0.22,49,0.98,1.0,0,0.0
11,0.22,0.24,0,0.0,0.02,4,6.16579831673706e-06
11,0.22,0.24,1,0.02,0.04,1,1.541449579184265e-06
11,0.22,0.24,2,0.04,0.06,0,0.0
11,0.22,0.24,3,0.06,0.08,1,1.541449579184265e-06
11,0.22,0.24,4,0.08,0.1,2,3.08289915836853e-06
11,0.22,0.24,5,0.1,0.12,0,0.0
11,0.22,0.24,6,0.12,0.14,0,0.0
11,0.22,0.24,7,0.14,0.16,0,0.0
11,0.22,0.24,8,0.16,0.18,0,0.0
11,0.22,0.24,9,0.18,0.2,1,1.541449579184265e-06
11,0.22,0.24,10,0.2,0.22,0,0.0
11,0.22,0.24,11,0.22,0.24,1,1.541449579184265e-06
11,0.22,0.24,12,0.24,0.26,1,1.541449579184265e-06
11,0.22,0.24,13,0.26,0.28,7,1.0790147054289854e-05
11,0.22,0.24,14,0.28,0.3,1,1.541449579184265e-06
11,0.22,0.24,15,0.3,0.32,2,3.08289915836853e-06
11,0.22,0.24,16,0.32,0.34,5,7.707247895921324e-06
11,0.22,0.24,17,0.34,0.36,1,1.541449579184265e-06
11,0.22,0.24,18,0.36,0.38,0,0.0
11,0.22,0.24,19,0.38,0.4,0,0.0
11,0.22,0.24,20,0.4,0.42,1,1.541449579184265e-06
11,0.22,0.24,21,0.42,0.44,1,1.541449579184265e-06
11,0.22,0.24,22,0.44,0.46,1,1.541449579184265e-06
11,0.22,0.24,23,0.46,0.48,0,0.0
11,0.22,0.24,24,0.48,0.5,0,0.0
11,0.22,0.24,25,0.5,0.52,0,0.0
11,0.22,0.24,26,0.52,0.54,1,1.541449579184265e-06
11,0.22,0.24,27,0.54,0.56,0,0.0
11,0.22,0.24,28,0.56,0.58,0,0.0
11,0.22,0.24,29,0.58,0.6,0,0.0
11,0.22,0.24,30,0.6,0.62,0,0.0
11,0.22,0.24,31,0.62,0.64,0,0.0
11,0.22,0.24,32,0.64,0.66,0,0.0
11,0.22,0.24,33,0.66,0.68,0,0.0
11,0.22,0.24,34,0.68,0.7,0,0.0
11,0.22,0.24,35,0.7,0.72,0,0.0
11,0.22,0.24,36,0.72,0.74,0,0.0
11,0.22,0.24,37,0.74,0.76,1,1.541449579184265e-06
11,0.22,0.24,38,0.76,0.78,0,0.0
11,0.22,0.24,39,0.78,0.8,0,0.0
11,0.22,0.24,40,0.8,0.82,0,0.0
11,0.22,0.24,41,0.82,0.84,0,0.0
11,0.22,0.24,42,0.84,0.86,0,0.0
11,0.22,0.24,43,0.86,0.88,0,0.0
11,0.22,0.24,44,0.88,0.9,1,1.541449579184265e-06
11,0.22,0.24,45,0.9,0.92,1,1.541449579184265e-06
11,0.22,0.24,46,0.92,0.94,1,1.541449579184265e-06
11,0.22,0.24,47,0.94,0.96,4,6.16579831673706e-06
11,0.22,0.24,48,0.96,0.98,0,0.0
11,0.22,0.24,49,0.98,1.0,0,0.0
12,0.24,0.26,0,0.0,0.02,2,3.08289915836853e-06
12,0.24,0.26,1,0.02,0.04,0,0.0
12,0.24,0.26,2,0.04,0.06,0,0.0
12,0.24,0.26,3,0.06,0.08,1,1.541449579184265e-06
12,0.24,0.26,4,0.08,0.1,1,1.541449579184265e-06
12,0.24,0.26,5,0.1,0.12,1,1.541449579184265e-06
12,0.24,0.26,6,0.12,0.14,2,3.08289915836853e-06
12,0.24,0.26,7,0.14,0.16,1,1.541449579184265e-06
12,0.24,0.26,8,0.16,0.18,2,3.08289915836853e-06
12,0.24,0.26,9,0.18,0.2,2,3.08289915836853e-06
12,0.24,0.26,10,0.2,0.22,2,3.08289915836853e-06
12,0.24,0.26,11,0.22,0.24,0,0.0
12,0.24,0.26,12,0.24,0.26,8,1.233159663347412e-05
12,0.24,0.26,13,0.26,0.28,2,3.08289915836853e-06
12,0.24,0.26,14,0.28,0.3,1,1.541449579184265e-06
12,0.24,0.26,15,0.3,0.32,3,4.624348737552795e-06
12,0.24,0.26,16,0.32,0.34,2,3.08289915836853e-06
12,0.24,0.26,17,0.34,0.36,4,6.16579831673706e-06
12,0.24,0.26,18,0.36,0.38,0,0.0
12,0.24,0.26,19,0.38,0.4,1,1.541449579184265e-06
12,0.24,0.26,20,0.4,0.42,1,1.541449579184265e-06
12,0.24,0.26,21,0.42,0.44,4,6.16579831673706e-06
12,0.24,0.26,22,0.44,0.46,0,0.0
12,0.24,0.26,23,0.46,0.48,2,3.08289915836853e-06
12,0.24,0.26,24,0.48,0.5,2,3.08289915836853e-06
12,0.24,0.26,25,0.5,0.52,0,0.0
12,0.24,0.26,26,0.52,0.54,0,0.0
12,0.24,0.26,27,0.54,0.56,0,0.0
12,0.24,0.26,28,0.56,0.58,1,1.541449579184265e-06
12,0.24,0.26,29,0.58,0.6,0,0.0
12,0.24,0.26,30,0.6,0.62,0,0.0
12,0.24,0.26,31,0.62,0.64,0,0.0
12,0.24,0.26,32,0.64,0.66,0,0.0
12,0.24,0.26,33,0.66,0.68,0,0.0
12,0.24,0.26,34,0.68,0.7,0,0.0
12,0.24,0.26,35,0.7,0.72,0,0.0
12,0.24,0.26,36,0.72,0.74,0,0.0
12,0.24,0.26,37,0.74,0.76,0,0.0
12,0.24,0.26,38,0.76,0.78,0,0.0
12,0.24,0.26,39,0.78,0.8,0,0.0
12,0.24,0.26,40,0.8,0.82,2,3.08289915836853e-06
12,0.24,0.26,41,0.82,0.84,0,0.0
12,0.24,0.26,42,0.84,0.86,1,1.541449579184265e-06
12,0.24,0.26,43,0.86,0.88,0,0.0
12,0.24,0.26,44,0.88,0.9,1,1.541449579184265e-06
12,0.24,0.26,45,0.9,0.92,0,0.0
12,0.24,0.26,46,0.92,0.94,2,3.08289915836853e-06
12,0.24,0.26,47,0.94,0.96,3,4.624348737552795e-06
12,0.24,0.26,48,0.96,0.98,1,1.541449579184265e-06
12,0.24,0.26,49,0.98,1.0,6,9.24869747510559e-06
13,0.26,0.28,0,0.0,0.02,2,3.08289915836853e-06
13,0.26,0.28,1,0.02,0.04,0,0.0
13,0.26,0.28,2,0.04,0.06,0,0.0
13,0.26,0.28,3,0.06,0.08,0,0.0
13,0.26,0.28,4,0.08,0.1,0,0.0
13,0.26,0.28,5,0.1,0.12,1,1.541449579184265e-06
13,0.26,0.28,6,0.12,0.14,3,4.624348737552795e-06
13,0.26,0.28,7,0.14,0.16,1,1.541449579184265e-06
13,0.26,0.28,8,0.16,0.18,4,6.16579831673706e-06
13,0.26,0.28,9,0.18,0.2,2,3.08289915836853e-06
13,0.26,0.28,10,0.2,0.22,7,1.0790147054289854e-05
13,0.26,0.28,11,0.22,0.24,3,4.624348737552795e-06
13,0.26,0.28,12,0.24,0.26,8,1.233159663347412e-05
13,0.26,0.28,13,0.26,0.28,4,6.16579831673706e-06
13,0.26,0.28,14,0.28,0.3,2,3.08289915836853e-06
13,0.26,0.28,15,0.3,0.32,1,1.541449579184265e-06
13,0.26,0.28,16,0.32,0.34,0,0.0
13,0.26,0.28,17,0.34,0.36,6,9.24869747510559e-06
13,0.26,0.28,18,0.36,0.38,1,1.541449579184265e-06
13,0.26,0.28,19,0.38,0.4,6,9.24869747510559e-06
13,0.26,0.28,20,0.4,0.42,4,6.16579831673706e-06
13,0.26,0.28,21,0.42,0.44,0,0.0
13,0.26,0.28,22,0.44,0.46,10,1.5414495791842648e-05
13,0.26,0.28,23,0.46,0.48,12,1.849739495021118e-05
13,0.26,0.28,24,0.48,0.5,7,1.0790147054289854e-05
13,0.26,0.28,25,0.5,0.52,2,3.08289915836853e-06
13,0.26,0.28,26,0.52,0.54,0,0.0
13,0.26,0.28,27,0.54,0.56,0,0.0
13,0.26,0.28,28,0.56,0.58,2,3.08289915836853e-06
13,0.26,0.28,29,0.58,0.6,0,0.0
13,0.26,0.28,30,0.6,0.62,1,1.541449579184265e-06
13,0.26,0.28,31,0.62,0.64,0,0.0
13,0.26,0.28,32,0.64,0.66,0,0.0
13,0.26,0.28,33,0.66,0.68,0,0.0
13,0.26,0.28,34,0.68,0.7,0,0.0
13,0.26,0.28,35,0.7,0.72,0,0.0
13,0.26,0.28,36,0.72,0.74,1,1.541449579184265e-06
13,0.26,0.28,37,0.74,0.76,0,0.0
13,0.26,0.28,38,0.76,0.78,0,0.0
13,0.26,0.28,39,0.78,0.8,0,0.0
13,0.26,0.28,40,0.8,0.82,0,0.0
13,0.26,0.28,41,0.82,0.84,0,0.0
13,0.26,0.28,42,0.84,0.86,0,0.0
13,0.26,0.28,43,0.86,0.88,1,1.541449579184265e-06
13,0.26,0.28,44,0.88,0.9,0,0.0
13,0.26,0.28,45,0.9,0.92,1,1.541449579184265e-06
13,0.26,0.28,46,0.92,0.94,6,9.24869747510559e-06
13,0.26,0.28,47,0.94,0.96,2,3.08289915836853e-06
13,0.26,0.28,48,0.96,0.98,0,0.0
13,0.26,0.28,49,0.98,1.0,3,4.624348737552795e-06
14,0.28,0.3,0,0.0,0.02,8,1.233159663347412e-05
14,0.28,0.3,1,0.02,0.04,2,3.08289915836853e-06
14,0.28,0.3,2,0.04,0.06,2,3.08289915836853e-06
14,0.28,0.3,3,0.06,0.08,2,3.08289915836853e-06
14,0.28,0.3,4,0.08,0.1,1,1.541449579184265e-06
14,0.28,0.3,5,0.1,0.12,1,1.541449579184265e-06
14,0.28,0.3,6,0.12,0.14,4,6.16579831673706e-06
14,0.28,0.3,7,0.14,0.16,7,1.0790147054289854e-05
14,0.28,0.3,8,0.16,0.18,7,1.0790147054289854e-05
14,0.28,0.3,9,0.18,0.2,2,3.08289915836853e-06
14,0.28,0.3,10,0.2,0.22,4,6.16579831673706e-06
14,0.28,0.3,11,0.22,0.24,1,1.541449579184265e-06
14,0.28,0.3,12,0.24,0.26,10,1.5414495791842648e-05
14,0.28,0.3,13,0.26,0.28,6,9.24869747510559e-06
14,0.28,0.3,14,0.28,0.3,2,3.08289915836853e-06
14,0.28,0.3,15,0.3,0.32,5,7.707247895921324e-06
14,0.28,0.3,16,0.32,0.34,8,1.233159663347412e-05
14,0.28,0.3,17,0.34,0.36,10,1.5414495791842648e-05
14,0.28,0.3,18,0.36,0.38,2,3.08289915836853e-06
14,0.28,0.3,19,0.38,0.4,0,0.0
14,0.28,0.3,20,0.4,0.42,4,6.16579831673706e-06
14,0.28,0.3,21,0.42,0.44,6,9.24869747510559e-06
14,0.28,0.3,22,0.44,0.46,3,4.624348737552795e-06
14,0.28,0.3,23,0.46,0.48,0,0.0
14,0.28,0.3,24,0.48,0.5,1,1.541449579184265e-06
14,0.28,0.3,25,0.5,0.52,4,6.16579831673706e-06
14,0.28,0.3,26,0.52,0.54,2,3.08289915836853e-06
14,0.28,0.3,27,0.54,0.56,1,1.541449579184265e-06
14,0.28,0.3,28,0.56,0.58,1,1.541449579184265e-06
14,0.28,0.3,29,0.58,0.6,0,0.0
14,0.28,0.3,30,0.6,0.62,0,0.0
14,0.28,0.3,31,0.62,0.64,0,0.0
14,0.28,0.3,32,0.64,0.66,3,4.624348737552795e-06
14,0.28,0.3,33,0.66,0.68,0,0.0
14,0.28,0.3,34,0.68,0.7,0,0.0
14,0.28,0.3,35,0.7,0.72,1,1.541449579184265e-06
14,0.28,0.3,36,0.72,0.74,2,3.08289915836853e-06
14,0.28,0.3,37,0.74,0.76,1,1.541449579184265e-06
14,0.28,0.3,38,0.76,0.78,0,0.0
14,0.28,0.3,39,0.78,0.8,0,0.0
14,0.28,0.3,40,0.8,0.82,0,0.0
14,0.28,0.3,41,0.82,0.84,2,3.08289915836853e-06
14,0.28,0.3,42,0.84,0.86,1,1.541449579184265e-06
14,0.28,0.3,43,0.86,0.88,1,1.541449579184265e-06
14,0.28,0.3,44,0.88,0.9,3,4.624348737552795e-06
14,0.28,0.3,45,0.9,0.92,4,6.16579831673706e-06
14,0.28,0.3,46,0.92,0.94,0,0.0
14,0.28,0.3,47,0.94,0.96,3,4.624348737552795e-06
14,0.28,0.3,48,0.96,0.98,4,6.16579831673706e-06
14,0.28,0.3,49,0.98,1.0,5,7.707247895921324e-06
15,0.3,0.32,0,0.0,0.02,3,4.624348737552795e-06
15,0.3,0.32,1,0.02,0.04,3,4.624348737552795e-06
15,0.3,0.32,2,0.04,0.06,1,1.541449579184265e-06
15,0.3,0.32,3,0.06,0.08,1,1.541449579184265e-06
15,0.3,0.32,4,0.08,0.1,5,7.707247895921324e-06
15,0.3,0.32,5,0.1,0.12,3,4.624348737552795e-06
15,0.3,0.32,6,0.12,0.14,3,4.624348737552795e-06
15,0.3,0.32,7,0.14,0.16,5,7.707247895921324e-06
15,0.3,0.32,8,0.16,0.18,9,1.3873046212658384e-05
15,0.3,0.32,9,0.18,0.2,4,6.16579831673706e-06
15,0.3,0.32,10,0.2,0.22,6,9.24869747510559e-06
15,0.3,0.32,11,0.22,0.24,3,4.624348737552795e-06
15,0.3,0.32,12,0.24,0.26,17,2.6204642846132502e-05
15,0.3,0.32,13,0.26,0.28,12,1.849739495021118e-05
15,0.3,0.32,14,0.28,0.3,13,2.0038844529395442e-05
15,0.3,0.32,15,0.3,0.32,5,7.707247895921324e-06
15,0.3,0.32,16,0.32,0.34,2,3.08289915836853e-06
15,0.3,0.32,17,0.34,0.36,5,7.707247895921324e-06
15,0.3,0.32,18,0.36,0.38,3,4.624348737552795e-06
15,0.3,0.32,19,0.38,0.4,5,7.707247895921324e-06
15,0.3,0.32,20,0.4,0.42,5,7.707247895921324e-06
15,0.3,0.32,21,0.42,0.44,7,1.0790147054289854e-05
15,0.3,0.32,22,0.44,0.46,1,1.541449579184265e-06
15,0.3,0.32,23,0.46,0.48,1,1.541449579184265e-06
15,0.3,0.32,24,0.48,0.5,2,3.08289915836853e-06
15,0.3,0.32,25,0.5,0.52,10,1.5414495791842648e-05
15,0.3,0.32,26,0.52,0.54,4,6.16579831673706e-06
15,0.3,0.32,27,0.54,0.56,4,6.16579831673706e-06
15,0.3,0.32,28,0.56,0.58,1,1.541449579184265e-06
15,0.3,0.32,29,0.58,0.6,0,0.0
15,0.3,0.32,30,0.6,0.62,0,0.0
15,0.3,0.32,31,0.62,0.64,2,3.08289915836853e-06
15,0.3,0.32,32,0.64,0.66,0,0.0
15,0.3,0.32,33,0.66,0.68,3,4.624348737552795e-06
15,0.3,0.32,34,0.68,0.7,0,0.0
15,0.3,0.32,35,0.7,0.72,2,3.08289915836853e-06
15,0.3,0.32,36,0.72,0.74,1,1.541449579184265e-06
15,0.3,0.32,37,0.74,0.76,0,0.0
15,0.3,0.32,38,0.76,0.78,2,3.08289915836853e-06
15,0.3,0.32,39,0.78,0.8,1,1.541449579184265e-06
15,0.3,0.32,40,0.8,0.82,0,0.0
15,0.3,0.32,41,0.82,0.84,2,3.08289915836853e-06
15,0.3,0.32,42,0.84,0.86,0,0.0
15,0.3,0.32,43,0.86,0.88,2,3.08289915836853e-06
15,0.3,0.32,44,0.88,0.9,1,1.541449579184265e-06
15,0.3,0.32,45,0.9,0.92,4,6.16579831673706e-06
15,0.3,0.32,46,0.92,0.94,1,1.541449579184265e-06
15,0.3,0.32,47,0.94,0.96,0,0.0
15,0.3,0.32,48,0.96,0.98,1,1.541449579184265e-06
15,0.3,0.32,49,0.98,1.0,6,9.24869747510559e-06
16,0.32,0.34,0,0.0,0.02,11,1.6955945371026914e-05
16,0.32,0.34,1,0.02,0.04,1,1.541449579184265e-06
16,0.32,0.34,2,0.04,0.06,0,0.0
16,0.32,0.34,3,0.06,0.08,5,7.707247895921324e-06
16,0.32,0.34,4,0.08,0.1,4,6.16579831673706e-06
16,0.32,0.34,5,0.1,0.12,6,9.24869747510559e-06
16,0.32,0.34,6,0.12,0.14,6,9.24869747510559e-06
16,0.32,0.34,7,0.14,0.16,12,1.849739495021118e-05
16,0.32,0.34,8,0.16,0.18,15,2.3121743687763974e-05
16,0.32,0.34,9,0.18,0.2,7,1.0790147054289854e-05
16,0.32,0.34,10,0.2,0.22,9,1.3873046212658384e-05
16,0.32,0.34,11,0.22,0.24,9,1.3873046212658384e-05
16,0.32,0.34,12,0.24,0.26,11,1.6955945371026914e-05
16,0.32,0.34,13,0.26,0.28,14,2.1580294108579708e-05
16,0.32,0.34,14,0.28,0.3,11,1.6955945371026914e-05
16,0.32,0.34,15,0.3,0.32,7,1.0790147054289854e-05
16,0.32,0.34,16,0.32,0.34,17,2.6204642846132502e-05
16,0.32,0.34,17,0.34,0.36,6,9.24869747510559e-06
16,0.32,0.34,18,0.36,0.38,6,9.24869747510559e-06
16,0.32,0.34,19,0.38,0.4,4,6.16579831673706e-06
16,0.32,0.34,20,0.4,0.42,8,1.233159663347412e-05
16,0.32,0.34,21,0.42,0.44,4,6.16579831673706e-06
16,0.32,0.34,22,0.44,0.46,8,1.233159663347412e-05
16,0.32,0.34,23,0.46,0.48,3,4.624348737552795e-06
16,0.32,0.34,24,0.48,0.5,9,1.3873046212658384e-05
16,0.32,0.34,25,0.5,0.52,3,4.624348737552795e-06
16,0.32,0.34,26,0.52,0.54,4,6.16579831673706e-06
16,0.32,0.34,27,0.54,0.56,6,9.24869747510559e-06
16,0.32,0.34,28,0.56,0.58,3,4.624348737552795e-06
16,0.32,0.34,29,0.58,0.6,0,0.0
16,0.32,0.34,30,0.6,0.62,0,0.0
16,0.32,0.34,31,0.62,0.64,1,1.541449579184265e-06
16,0.32,0.34,32,0.64,0.66,1,1.541449579184265e-06
16,0.32,0.34,33,0.66,0.68,1,1.541449579184265e-06
16,0.32,0.34,34,0.68,0.7,1,1.541449579184265e-06
16,0.32,0.34,35,0.7,0.72,0,0.0
16,0.32,0.34,36,0.72,0.74,1,1.541449579184265e-06
16,0.32,0.34,37,0.74,0.76,1,1.541449579184265e-06
16,0.32,0.34,38,0.76,0.78,3,4.624348737552795e-06
16,0.32,0.34,39,0.78,0.8,3,4.624348737552795e-06
16,0.32,0.34,40,0.8,0.82,1,1.541449579184265e-06
16,0.32,0.34,41,0.82,0.84,1,1.541449579184265e-06
16,0.32,0.34,42,0.84,0.86,3,4.624348737552795e-06
16,0.32,0.34,43,0.86,0.88,2,3.08289915836853e-06
16,0.32,0.34,44,0.88,0.9,2,3.08289915836853e-06
16,0.32,0.34,45,0.9,0.92,2,3.08289915836853e-06
16,0.32,0.34,46,0.92,0.94,4,6.16579831673706e-06
16,0.32,0.34,47,0.94,0.96,2,3.08289915836853e-06
16,0.32,0.34,48,0.96,0.98,3,4.624348737552795e-06
16,0.32,0.34,49,0.98,1.0,3,4.624348737552795e-06
17,0.34,0.36,0,0.0,0.02,9,1.3873046212658384e-05
17,0.34,0.36,1,0.02,0.04,2,3.08289915836853e-06
17,0.34,0.36,2,0.04,0.06,3,4.624348737552795e-06
17,0.34,0.36,3,0.06,0.08,1,1.541449579184265e-06
17,0.34,0.36,4,0.08,0.1,5,7.707247895921324e-06
17,0.34,0.36,5,0.1,0.12,6,9.24869747510559e-06
17,0.34,0.36,6,0.12,0.14,7,1.0790147054289854e-05
17,0.34,0.36,7,0.14,0.16,10,1.5414495791842648e-05
17,0.34,0.36,8,0.16,0.18,12,1.849739495021118e-05
17,0.34,0.36,9,0.18,0.2,12,1.849739495021118e-05
17,0.34,0.36,10,0.2,0.22,26,4.0077689058790884e-05
17,0.34,0.36,11,0.22,0.24,15,2.3121743687763974e-05
17,0.34,0.36,12,0.24,0.26,21,3.2370441162869565e-05
17,0.34,0.36,13,0.26,0.28,23,3.545334032123809e-05
17,0.34,0.36,14,0.28,0.3,20,3.0828991583685296e-05
17,0.34,0.36,15,0.3,0.32,17,2.6204642846132502e-05
17,0.34,0.36,16,0.32,0.34,21,3.2370441162869565e-05
17,0.34,0.36,17,0.34,0.36,16,2.466319326694824e-05
17,0.34,0.36,18,0.36,0.38,21,3.2370441162869565e-05
17,0.34,0.36,19,0.38,0.4,7,1.0790147054289854e-05
17,0.34,0.36,20,0.4,0.42,9,1.3873046212658384e-05
17,0.34,0.36,21,0.42,0.44,7,1.0790147054289854e-05
17,0.34,0.36,22,0.44,0.46,17,2.6204642846132502e-05
17,0.34,0.36,23,0.46,0.48,12,1.849739495021118e-05
17,0.34,0.36,24,0.48,0.5,7,1.0790147054289854e-05
17,0.34,0.36,25,0.5,0.52,7,1.0790147054289854e-05
17,0.34,0.36,26,0.52,0.54,5,7.707247895921324e-06
17,0.34,0.36,27,0.54,0.56,3,4.624348737552795e-06
17,0.34,0.36,28,0.56,0.58,4,6.16579831673706e-06
17,0.34,0.36,29,0.58,0.6,0,0.0
17,0.34,0.36,30,0.6,0.62,4,6.16579831673706e-06
17,0.34,0.36,31,0.62,0.64,3,4.624348737552795e-06
17,0.34,0.36,32,0.64,0.66,2,3.08289915836853e-06
17,0.34,0.36,33,0.66,0.68,3,4.624348737552795e-06
17,0.34,0.36,34,0.68,0.7,0,0.0
17,0.34,0.36,35,0.7,0.72,3,4.624348737552795e-06
17,0.34,0.36,36,0.72,0.74,2,3.08289915836853e-06
17,0.34,0.36,37,0.74,0.76,6,9.24869747510559e-06
17,0.34,0.36,38,0.76,0.78,0,0.0
17,0.34,0.36,39,0.78,0.8,1,1.541449579184265e-06
17,0.34,0.36,40,0.8,0.82,1,1.541449579184265e-06
17,0.34,0.36,41,0.82,0.84,0,0.0
17,0.34,0.36,42,0.84,0.86,1,1.541449579184265e-06
17,0.34,0.36,43,0.86,0.88,2,3.08289915836853e-06
17,0.34,0.36,44,0.88,0.9,5,7.707247895921324e-06
17,0.34,0.36,45,0.9,0.92,1,1.541449579184265e-06
17,0.34,0.36,46,0.92,0.94,2,3.08289915836853e-06
17,0.34,0.36,47,0.94,0.96,3,4.624348737552795e-06
17,0.34,0.36,48,0.96,0.98,2,3.08289915836853e-06
17,0.34,0.36,49,0.98,1.0,9,1.3873046212658384e-05
18,0.36,0.38,0,0.0,0.02,11,1.6955945371026914e-05
18,0.36,0.38,1,0.02,0.04,4,6.16579831673706e-06
18,0.36,0.38,2,0.04,0.06,2,3.08289915836853e-06
18,0.36,0.38,3,0.06,0.08,5,7.707247895921324e-06
18,0.36,0.38,4,0.08,0.1,12,1.849739495021118e-05
18,0.36,0.38,5,0.1,0.12,11,1.6955945371026914e-05
18,0.36,0.38,6,0.12,0.14,17,2.6204642846132502e-05
18,0.36,0.38,7,0.14,0.16,14,2.1580294108579708e-05
18,0.36,0.38,8,0.16,0.18,15,2.3121743687763974e-05
18,0.36,0.38,9,0.18,0.2,22,3.391189074205383e-05
18,0.36,0.38,10,0.2,0.22,19,2.9287542004501033e-05
18,0.36,0.38,11,0.22,0.24,20,3.0828991583685296e-05
18,0.36,0.38,12,0.24,0.26,31,4.778493695471221e-05
18,0.36,0.38,13,0.26,0.28,18,2.7746092425316768e-05
18,0.36,0.38,14,0.28,0.3,17,2.6204642846132502e-05
18,0.36,0.38,15,0.3,0.32,27,4.161913863797515e-05
18,0.36,0.38,16,0.32,0.34,19,2.9287542004501033e-05
18,0.36,0.38,17,0.34,0.36,12,1.849739495021118e-05
18,0.36,0.38,18,0.36,0.38,17,2.6204642846132502e-05
18,0.36,0.38,19,0.38,0.4,21,3.2370441162869565e-05
18,0.36,0.38,20,0.4,0.42,18,2.7746092425316768e-05
18,0.36,0.38,21,0.42,0.44,12,1.849739495021118e-05
18,0.36,0.38,22,0.44,0.46,14,2.1580294108579708e-05
18,0.36,0.38,23,0.46,0.48,3,4.624348737552795e-06
18,0.36,0.38,24,0.48,0.5,9,1.3873046212658384e-05
18,0.36,0.38,25,0.5,0.52,14,2.1580294108579708e-05
18,0.36,0.38,26,0.52,0.54,11,1.6955945371026914e-05
18,0.36,0.38,27,0.54,0.56,4,6.16579831673706e-06
18,0.36,0.38,28,0.56,0.58,10,1.5414495791842648e-05
18,0.36,0.38,29,0.58,0.6,3,4.624348737552795e-06
18,0.36,0.38,30,0.6,0.62,3,4.624348737552795e-06
18,0.36,0.38,31,0.62,0.64,3,4.624348737552795e-06
18,0.36,0.38,32,0.64,0.66,2,3.08289915836853e-06
18,0.36,0.38,33,0.66,0.68,1,1.541449579184265e-06
18,0.36,0.38,34,0.68,0.7,1,1.541449579184265e-06
18,0.36,0.38,35,0.7,0.72,1,1.541449579184265e-06
18,0.36,0.38,36,0.72,0.74,1,1.541449579184265e-06
18,0.36,0.38,37,0.74,0.76,1,1.541449579184265e-06
18,0.36,0.38,38,0.76,0.78,1,1.541449579184265e-06
18,0.36,0.38,39,0.78,0.8,1,1.541449579184265e-06
18,0.36,0.38,40,0.8,0.82,1,1.541449579184265e-06
18,0.36,0.38,41,0.82,0.84,2,3.08289915836853e-06
18,0.36,0.38,42,0.84,0.86,3,4.624348737552795e-06
18,0.36,0.38,43,0.86,0.88,4,6.16579831673706e-06
18,0.36,0.38,44,0.88,0.9,1,1.541449579184265e-06
18,0.36,0.38,45,0.9,0.92,11,1.6955945371026914e-05
18,0.36,0.38,46,0.92,0.94,4,6.16579831673706e-06
18,0.36,0.38,47,0.94,0.96,4,6.16579831673706e-06
18,0.36,0.38,48,0.96,0.98,5,7.707247895921324e-06
18,0.36,0.38,49,0.98,1.0,6,9.24869747510559e-06
19,0.38,0.4,0,0.0,0.02,19,2.9287542004501033e-05
19,0.38,0.4,1,0.02,0.04,5,7.707247895921324e-06
19,0.38,0.4,2,0.04,0.06,5,7.707247895921324e-06
19,0.38,0.4,3,0.06,0.08,6,9.24869747510559e-06
19,0.38,0.4,4,0.08,0.1,8,1.233159663347412e-05
19,0.38,0.4,5,0.1,0.12,15,2.3121743687763974e-05
19,0.38,0.4,6,0.12,0.14,13,2.0038844529395442e-05
19,0.38,0.4,7,0.14,0.16,15,2.3121743687763974e-05
19,0.38,0.4,8,0.16,0.18,22,3.391189074205383e-05
19,0.38,0.4,9,0.18,0.2,17,2.6204642846132502e-05
19,0.38,0.4,10,0.2,0.22,24,3.699478990042236e-05
19,0.38,0.4,11,0.22,0.24,20,3.0828991583685296e-05
19,0.38,0.4,12,0.24,0.26,44,6.782378148410765e-05
19,0.38,0.4,13,0.26,0.28,42,6.474088232573913e-05
19,0.38,0.4,14,0.28,0.3,31,4.778493695471221e-05
19,0.38,0.4,15,0.3,0.32,40,6.165798316737059e-05
19,0.38,0.4,16,0.32,0.34,39,6.011653358818633e-05
